loan_amnt,funded_amnt,term,int_rate,installment,emp_length,home_ownership,annual_inc,verification_status,purpose,addr_state,grade,sub_grade,fico_score,dti,application_type,loan_status
11000.0,11000.0,60 months,13.49,253.06,10+ years,MORTGAGE,129000.0,Verified,debt_consolidation,CA,C,C1,722.0,10.94,Individual,Fully Paid
35000.0,35000.0,36 months,10.65,1140.07,2 years,MORTGAGE,168000.0,Verified,debt_consolidation,TX,B,B2,762.0,3.17,Individual,Fully Paid
9000.0,9000.0,36 months,10.65,293.16,9 years,MORTGAGE,74000.0,Source Verified,credit_card,SD,B,B2,707.0,8.89,Individual,Fully Paid
22475.0,22475.0,60 months,15.27,537.87,7 years,MORTGAGE,52000.0,Verified,debt_consolidation,NH,C,C4,717.0,15.23,Individual,Fully Paid
16000.0,16000.0,36 months,12.69,536.72,1 year,RENT,58500.0,Source Verified,debt_consolidation,IL,B,B5,697.0,20.64,Individual,Charged Off
13500.0,13500.0,36 months,12.69,452.86,5 years,RENT,71000.0,Source Verified,debt_consolidation,VA,B,B5,712.0,11.97,Individual,Fully Paid
24000.0,24000.0,36 months,12.69,805.08,10+ years,RENT,75000.0,Verified,debt_consolidation,WA,B,B5,702.0,11.6,Individual,Fully Paid
12000.0,12000.0,36 months,10.65,390.88,5 years,RENT,60000.0,Not Verified,credit_card,CA,B,B2,717.0,10.84,Individual,Fully Paid
8400.0,8400.0,60 months,16.77,207.73,5 years,RENT,87996.0,Not Verified,major_purchase,NY,D,D2,687.0,11.35,Individual,Fully Paid
28000.0,28000.0,60 months,17.58,704.64,5 years,MORTGAGE,140000.0,Verified,home_improvement,NC,D,D4,717.0,12.07,Individual,Fully Paid
14000.0,14000.0,36 months,6.62,429.86,10+ years,RENT,66000.0,Source Verified,debt_consolidation,VA,A,A2,752.0,11.15,Individual,Fully Paid
12000.0,12000.0,36 months,14.27,411.71,8 years,MORTGAGE,70000.0,Not Verified,other,NY,C,C2,692.0,8.4,Individual,Charged Off
25000.0,25000.0,36 months,11.71,826.9,10+ years,MORTGAGE,100000.0,Verified,debt_consolidation,RI,B,B3,737.0,6.88,Individual,Fully Paid
9000.0,9000.0,36 months,12.69,301.91,5 years,RENT,50000.0,Source Verified,debt_consolidation,NY,B,B5,697.0,17.81,Individual,Fully Paid
13250.0,13250.0,36 months,10.65,431.6,4 years,RENT,35000.0,Not Verified,debt_consolidation,OH,B,B2,722.0,24.93,Individual,Fully Paid
20000.0,20000.0,36 months,13.49,678.61,6 years,RENT,75000.0,Verified,debt_consolidation,CA,C,C1,717.0,22.38,Individual,Fully Paid
3000.0,3000.0,36 months,14.65,103.49,5 years,RENT,71000.0,Verified,medical,WI,C,C3,682.0,21.84,Individual,Fully Paid
7350.0,7350.0,36 months,10.65,239.42,10+ years,MORTGAGE,48000.0,Not Verified,debt_consolidation,AR,B,B2,697.0,11.93,Individual,Fully Paid
11500.0,11500.0,36 months,15.27,400.18,5 years,RENT,36000.0,Not Verified,debt_consolidation,FL,C,C4,672.0,21.1,Individual,Fully Paid
13650.0,13650.0,36 months,12.42,456.12,10+ years,MORTGAGE,86000.0,Not Verified,debt_consolidation,CA,B,B4,702.0,12.29,Individual,Charged Off
10500.0,10500.0,36 months,16.29,370.66,3 years,RENT,30000.0,Source Verified,debt_consolidation,CA,D,D1,682.0,15.0,Individual,Charged Off
12000.0,12000.0,36 months,9.91,386.7,2 years,RENT,60000.0,Not Verified,debt_consolidation,CA,B,B1,717.0,15.5,Individual,Fully Paid
6000.0,6000.0,36 months,8.9,190.52,3 years,RENT,34000.0,Not Verified,credit_card,OH,A,A5,717.0,14.51,Individual,Fully Paid
11500.0,11500.0,36 months,15.27,400.18,10+ years,MORTGAGE,44200.0,Verified,credit_card,CA,C,C4,687.0,21.69,Individual,Fully Paid
7000.0,7000.0,36 months,12.42,233.91,7 years,MORTGAGE,82000.0,Not Verified,debt_consolidation,MD,B,B4,692.0,12.0,Individual,Fully Paid
29500.0,29500.0,60 months,20.3,786.51,6 years,MORTGAGE,83000.0,Source Verified,debt_consolidation,NM,E,E5,692.0,20.93,Individual,Fully Paid
2000.0,2000.0,36 months,15.27,69.6,2 years,RENT,41000.0,Verified,moving,TX,C,C4,682.0,17.74,Individual,Fully Paid
11625.0,11625.0,36 months,13.49,394.45,< 1 year,MORTGAGE,36000.0,Source Verified,credit_card,KS,C,C1,692.0,19.33,Individual,Fully Paid
15075.0,15075.0,36 months,14.27,517.21,10+ years,RENT,35000.0,Verified,debt_consolidation,TX,C,C2,702.0,20.16,Individual,Charged Off
5300.0,5300.0,36 months,15.27,184.43,1 year,RENT,30000.0,Verified,credit_card,CT,C,C4,662.0,24.88,Individual,Fully Paid
8200.0,8200.0,36 months,6.62,251.77,< 1 year,RENT,40000.0,Source Verified,home_improvement,PA,A,A2,752.0,11.1,Individual,Fully Paid
12000.0,12000.0,36 months,12.42,400.99,9 years,MORTGAGE,105000.0,Not Verified,credit_card,TX,B,B4,702.0,13.98,Individual,Fully Paid
8650.0,8650.0,36 months,14.27,296.78,4 years,MORTGAGE,45000.0,Source Verified,credit_card,FL,C,C2,682.0,7.6,Individual,Fully Paid
21000.0,11800.0,60 months,17.27,294.98,10+ years,MORTGAGE,109000.0,Verified,debt_consolidation,NJ,D,D3,697.0,7.75,Individual,Fully Paid
16000.0,16000.0,60 months,17.27,399.97,2 years,RENT,50000.0,Source Verified,debt_consolidation,TX,D,D3,697.0,11.04,Individual,Fully Paid
12000.0,12000.0,36 months,12.42,400.99,2 years,RENT,83000.0,Not Verified,debt_consolidation,CA,B,B4,702.0,11.81,Individual,Fully Paid
9500.0,9500.0,36 months,12.69,318.68,< 1 year,MORTGAGE,52500.0,Source Verified,moving,CA,B,B5,697.0,23.54,Individual,Charged Off
7400.0,7400.0,36 months,13.49,251.09,< 1 year,OWN,25000.0,Source Verified,debt_consolidation,AZ,C,C1,692.0,8.45,Individual,Fully Paid
14400.0,14400.0,36 months,13.49,488.6,10+ years,MORTGAGE,60000.0,Not Verified,debt_consolidation,FL,C,C1,692.0,16.92,Individual,Fully Paid
24250.0,18100.0,60 months,23.91,519.76,7 years,MORTGAGE,120000.0,Verified,debt_consolidation,AZ,G,G4,672.0,12.96,Individual,Fully Paid
7200.0,7200.0,36 months,7.9,225.29,3 years,RENT,68000.0,Source Verified,debt_consolidation,GA,A,A4,722.0,7.98,Individual,Charged Off
26000.0,26000.0,60 months,16.77,642.96,10+ years,MORTGAGE,53000.0,Verified,home_improvement,NC,D,D2,732.0,11.77,Individual,Charged Off
7000.0,7000.0,60 months,11.71,154.69,6 years,MORTGAGE,69600.0,Verified,credit_card,WA,B,B3,732.0,26.22,Individual,Charged Off
4000.0,4000.0,36 months,7.51,124.45,< 1 year,RENT,65000.0,Source Verified,major_purchase,CA,A,A3,722.0,18.17,Individual,Fully Paid
1500.0,1500.0,36 months,17.27,53.69,10+ years,MORTGAGE,144000.0,Verified,debt_consolidation,CA,D,D3,667.0,8.23,Individual,Fully Paid
19600.0,19600.0,36 months,12.42,654.94,2 years,RENT,75000.0,Verified,credit_card,NY,B,B4,697.0,11.62,Individual,Fully Paid
2500.0,2500.0,36 months,11.71,82.69,7 years,MORTGAGE,29000.0,Verified,debt_consolidation,AZ,B,B3,687.0,18.7,Individual,Fully Paid
10000.0,10000.0,36 months,12.69,335.45,2 years,RENT,70000.0,Not Verified,credit_card,CA,B,B5,687.0,2.69,Individual,Charged Off
10000.0,10000.0,36 months,6.62,307.04,5 years,RENT,45000.0,Not Verified,credit_card,OH,A,A2,742.0,26.85,Individual,Fully Paid
4225.0,4225.0,36 months,12.42,141.18,5 years,MORTGAGE,55200.0,Not Verified,other,WA,B,B4,692.0,17.61,Individual,Fully Paid
3500.0,3500.0,36 months,7.9,109.52,7 years,MORTGAGE,61440.0,Not Verified,vacation,CA,A,A4,717.0,6.46,Individual,Fully Paid
12000.0,12000.0,36 months,6.62,368.45,10+ years,MORTGAGE,56000.0,Not Verified,debt_consolidation,FL,A,A2,737.0,13.65,Individual,Fully Paid
16500.0,16500.0,36 months,8.9,523.93,< 1 year,RENT,47000.0,Source Verified,debt_consolidation,IL,A,A5,747.0,9.06,Individual,Fully Paid
22000.0,22000.0,60 months,21.67,603.5,< 1 year,RENT,55000.0,Verified,debt_consolidation,WA,F,F3,667.0,15.62,Individual,Fully Paid
12000.0,12000.0,36 months,14.65,413.94,1 year,RENT,71000.0,Verified,credit_card,KS,C,C3,677.0,14.87,Individual,Fully Paid
15600.0,15600.0,60 months,12.69,352.48,10+ years,RENT,50000.0,Source Verified,vacation,NY,B,B5,742.0,5.78,Individual,Charged Off
10800.0,10800.0,36 months,12.42,360.89,8 years,RENT,135000.0,Verified,credit_card,CA,B,B4,677.0,12.12,Individual,Fully Paid
14000.0,14000.0,36 months,12.42,467.82,10+ years,MORTGAGE,63000.0,Not Verified,credit_card,GA,B,B4,717.0,7.35,Individual,Fully Paid
18825.0,18825.0,60 months,17.58,473.75,4 years,MORTGAGE,44000.0,Verified,debt_consolidation,NY,D,D4,702.0,24.98,Individual,Fully Paid
6000.0,6000.0,36 months,13.49,203.59,5 years,MORTGAGE,50000.0,Not Verified,debt_consolidation,NM,C,C1,677.0,15.58,Individual,Fully Paid
12000.0,12000.0,36 months,9.91,386.7,5 years,RENT,80000.0,Not Verified,debt_consolidation,TX,B,B1,707.0,14.83,Individual,Fully Paid
10000.0,10000.0,36 months,12.42,334.16,4 years,RENT,45000.0,Not Verified,debt_consolidation,WA,B,B4,682.0,10.45,Individual,Fully Paid
8000.0,8000.0,36 months,7.9,250.33,2 years,RENT,78000.0,Not Verified,vacation,NY,A,A4,722.0,6.09,Individual,Fully Paid
14125.0,14125.0,36 months,9.91,455.18,1 year,RENT,33000.0,Verified,debt_consolidation,OR,B,B1,727.0,23.13,Individual,Fully Paid
14000.0,14000.0,36 months,12.69,469.63,5 years,RENT,62800.0,Not Verified,debt_consolidation,WA,B,B5,692.0,19.24,Individual,Fully Paid
13200.0,8975.0,60 months,17.27,224.36,3 years,RENT,26400.0,Source Verified,small_business,TX,D,D3,692.0,9.64,Individual,Fully Paid
4000.0,4000.0,36 months,19.03,146.69,10+ years,MORTGAGE,80000.0,Not Verified,vacation,NC,E,E2,682.0,20.59,Individual,Fully Paid
4000.0,4000.0,36 months,12.69,134.18,2 years,RENT,25000.0,Not Verified,debt_consolidation,CO,B,B5,687.0,6.86,Individual,Charged Off
10500.0,10500.0,36 months,6.03,319.58,10+ years,MORTGAGE,65000.0,Source Verified,debt_consolidation,TX,A,A1,777.0,10.36,Individual,Fully Paid
5500.0,5500.0,36 months,7.9,172.1,10+ years,OWN,59000.0,Source Verified,car,PA,A,A4,707.0,6.65,Individual,Fully Paid
7350.0,7350.0,36 months,11.71,243.11,1 year,RENT,33000.0,Verified,debt_consolidation,CA,B,B3,697.0,22.51,Individual,Fully Paid
10000.0,10000.0,36 months,12.42,334.16,10+ years,RENT,39000.0,Source Verified,credit_card,MO,B,B4,722.0,18.31,Individual,Charged Off
12000.0,12000.0,36 months,7.51,373.33,10+ years,RENT,42000.0,Not Verified,debt_consolidation,OH,A,A3,737.0,10.74,Individual,Fully Paid
5000.0,5000.0,60 months,11.71,110.5,5 years,MORTGAGE,38004.0,Not Verified,home_improvement,MI,B,B3,712.0,23.78,Individual,Fully Paid
8000.0,8000.0,60 months,11.71,176.79,3 years,OWN,31000.0,Source Verified,other,OR,B,B3,747.0,16.22,Individual,Fully Paid
4500.0,4500.0,36 months,8.9,142.89,10+ years,MORTGAGE,50700.0,Verified,other,NC,A,A5,702.0,23.43,Individual,Fully Paid
18000.0,18000.0,36 months,12.42,601.48,1 year,OWN,75000.0,Verified,credit_card,LA,B,B4,722.0,12.51,Individual,Fully Paid
12300.0,12300.0,60 months,13.49,282.96,2 years,MORTGAGE,30000.0,Source Verified,debt_consolidation,MT,C,C1,722.0,12.76,Individual,Fully Paid
12000.0,12000.0,36 months,13.49,407.17,6 years,RENT,40000.0,Not Verified,debt_consolidation,GA,C,C1,672.0,15.72,Individual,Fully Paid
10000.0,10000.0,36 months,13.49,339.31,10+ years,MORTGAGE,50000.0,Not Verified,credit_card,CA,C,C1,697.0,5.88,Individual,Fully Paid
6000.0,6000.0,36 months,7.9,187.75,7 years,MORTGAGE,80000.0,Not Verified,other,WI,A,A4,742.0,8.87,Individual,Fully Paid
12000.0,12000.0,36 months,12.69,402.54,4 years,RENT,40000.0,Not Verified,debt_consolidation,MD,B,B5,697.0,22.2,Individual,Fully Paid
12000.0,12000.0,36 months,8.9,381.04,7 years,RENT,80000.0,Not Verified,other,CA,A,A5,717.0,9.13,Individual,Charged Off
7000.0,7000.0,36 months,11.71,231.54,2 years,RENT,75000.0,Source Verified,debt_consolidation,CA,B,B3,692.0,15.57,Individual,Fully Paid
35000.0,26825.0,60 months,18.64,690.56,8 years,MORTGAGE,85000.0,Verified,debt_consolidation,IL,E,E1,722.0,12.0,Individual,Fully Paid
1400.0,1400.0,36 months,7.9,43.81,1 year,RENT,28800.0,Not Verified,other,FL,A,A4,747.0,10.0,Individual,Fully Paid
16000.0,16000.0,60 months,13.49,368.08,10+ years,RENT,35000.0,Verified,small_business,NC,C,C1,732.0,16.22,Individual,Charged Off
3200.0,3200.0,36 months,9.91,103.12,9 years,RENT,61200.0,Not Verified,debt_consolidation,CA,B,B1,702.0,2.16,Individual,Fully Paid
8000.0,8000.0,36 months,7.9,250.33,1 year,RENT,40000.0,Not Verified,medical,CA,A,A4,737.0,13.35,Individual,Fully Paid
11875.0,11875.0,60 months,12.69,268.32,< 1 year,RENT,25920.0,Source Verified,debt_consolidation,CA,B,B5,727.0,23.75,Individual,Charged Off
5000.0,5000.0,36 months,6.03,152.18,9 years,MORTGAGE,54000.0,Not Verified,home_improvement,NJ,A,A1,792.0,3.82,Individual,Fully Paid
1800.0,1800.0,36 months,6.62,55.27,10+ years,RENT,18000.0,Not Verified,small_business,MI,A,A2,752.0,23.8,Individual,Fully Paid
35000.0,35000.0,36 months,8.9,1111.37,5 years,RENT,85000.0,Verified,debt_consolidation,IL,A,A5,737.0,17.73,Individual,Fully Paid
18000.0,18000.0,36 months,8.9,571.56,5 years,RENT,78000.0,Verified,credit_card,NY,A,A5,742.0,7.0,Individual,Fully Paid
14000.0,14000.0,36 months,7.9,438.07,10+ years,OWN,45600.0,Not Verified,debt_consolidation,WV,A,A4,742.0,19.74,Individual,Charged Off
5000.0,5000.0,36 months,12.42,167.08,2 years,RENT,70000.0,Not Verified,debt_consolidation,TX,B,B4,687.0,20.06,Individual,Fully Paid
8000.0,8000.0,36 months,15.96,281.1,4 years,RENT,70000.0,Source Verified,credit_card,IL,C,C5,677.0,14.04,Individual,Fully Paid
10000.0,10000.0,36 months,6.03,304.36,9 years,MORTGAGE,80000.0,Not Verified,debt_consolidation,MA,A,A1,752.0,12.99,Individual,Fully Paid
10000.0,10000.0,36 months,7.51,311.11,5 years,RENT,50000.0,Verified,debt_consolidation,NJ,A,A3,742.0,4.63,Individual,Fully Paid
12000.0,12000.0,36 months,12.42,400.99,10+ years,MORTGAGE,35000.0,Verified,debt_consolidation,CO,B,B4,687.0,18.51,Individual,Fully Paid
23200.0,23200.0,36 months,7.9,725.94,3 years,MORTGAGE,65000.0,Verified,debt_consolidation,MI,A,A4,742.0,27.99,Individual,Fully Paid
18000.0,18000.0,60 months,15.27,430.78,1 year,MORTGAGE,84000.0,Verified,credit_card,CT,C,C4,712.0,11.41,Individual,Fully Paid
4800.0,4800.0,36 months,15.27,167.03,10+ years,MORTGAGE,75000.0,Not Verified,debt_consolidation,WV,C,C4,667.0,9.3,Individual,Fully Paid
7300.0,7300.0,36 months,11.71,241.46,6 years,RENT,35000.0,Not Verified,debt_consolidation,VA,B,B3,697.0,16.42,Individual,Fully Paid
10400.0,10400.0,36 months,9.91,335.14,6 years,RENT,40000.0,Source Verified,debt_consolidation,FL,B,B1,732.0,11.67,Individual,Fully Paid
6600.0,6600.0,36 months,9.91,212.69,1 year,MORTGAGE,100000.0,Not Verified,house,FL,B,B1,712.0,15.53,Individual,Fully Paid
12000.0,12000.0,36 months,8.9,381.04,7 years,OWN,40000.0,Not Verified,debt_consolidation,NJ,A,A5,717.0,9.45,Individual,Fully Paid
13250.0,13250.0,36 months,17.27,474.19,10+ years,RENT,52000.0,Verified,debt_consolidation,NY,D,D3,672.0,23.7,Individual,Fully Paid
12000.0,12000.0,36 months,11.71,396.92,3 years,RENT,92500.0,Source Verified,debt_consolidation,CA,B,B3,707.0,15.97,Individual,Fully Paid
25000.0,25000.0,36 months,9.91,805.63,9 years,RENT,61000.0,Source Verified,debt_consolidation,CA,B,B1,742.0,10.35,Individual,Fully Paid
6000.0,6000.0,36 months,10.65,195.44,10+ years,RENT,36000.0,Not Verified,other,HI,B,B2,707.0,14.43,Individual,Fully Paid
12000.0,12000.0,36 months,7.51,373.33,10+ years,MORTGAGE,68000.0,Not Verified,credit_card,CA,A,A3,747.0,7.08,Individual,Fully Paid
14400.0,14400.0,36 months,11.71,476.3,1 year,RENT,80000.0,Not Verified,credit_card,CA,B,B3,707.0,16.35,Individual,Fully Paid
10000.0,10000.0,36 months,12.42,334.16,10+ years,RENT,43000.0,Not Verified,credit_card,NY,B,B4,682.0,11.58,Individual,Fully Paid
8000.0,8000.0,36 months,11.71,264.61,1 year,RENT,150000.0,Not Verified,credit_card,NY,B,B3,702.0,2.48,Individual,Fully Paid
8000.0,8000.0,36 months,16.29,282.41,5 years,RENT,50000.0,Not Verified,credit_card,NV,D,D1,667.0,13.22,Individual,Charged Off
30000.0,30000.0,60 months,12.42,673.72,3 years,RENT,70000.0,Source Verified,small_business,TX,B,B4,757.0,0.94,Individual,Charged Off
18000.0,18000.0,60 months,16.77,445.13,6 years,OWN,40000.0,Not Verified,home_improvement,CA,D,D2,702.0,18.42,Individual,Charged Off
13250.0,13250.0,36 months,11.71,438.26,2 years,OWN,35000.0,Not Verified,credit_card,PA,B,B3,707.0,22.35,Individual,Fully Paid
14000.0,14000.0,36 months,14.27,480.33,6 years,RENT,80000.0,Not Verified,debt_consolidation,CA,C,C2,687.0,16.21,Individual,Fully Paid
20000.0,20000.0,60 months,20.3,533.23,10+ years,OWN,59000.0,Verified,debt_consolidation,AK,E,E5,667.0,20.91,Individual,Charged Off
10000.0,10000.0,36 months,16.29,353.01,10+ years,RENT,40000.0,Verified,credit_card,NY,D,D1,682.0,24.39,Individual,Fully Paid
35000.0,23250.0,60 months,20.3,619.88,5 years,RENT,85000.0,Verified,debt_consolidation,NJ,E,E5,687.0,20.16,Individual,Fully Paid
4000.0,4000.0,36 months,6.03,121.75,1 year,RENT,55000.0,Not Verified,debt_consolidation,OR,A,A1,757.0,7.05,Individual,Fully Paid
13000.0,13000.0,36 months,9.91,418.93,6 years,RENT,110000.0,Not Verified,debt_consolidation,CA,B,B1,712.0,8.38,Individual,Fully Paid
28000.0,28000.0,36 months,12.69,939.26,5 years,RENT,100000.0,Source Verified,credit_card,WI,B,B5,722.0,12.35,Individual,Fully Paid
10000.0,10000.0,36 months,13.49,339.31,3 years,RENT,62000.0,Not Verified,debt_consolidation,MA,C,C1,672.0,11.52,Individual,Fully Paid
20000.0,20000.0,36 months,7.9,625.81,< 1 year,RENT,45000.0,Verified,debt_consolidation,GA,A,A4,747.0,9.25,Individual,Fully Paid
18000.0,18000.0,36 months,9.91,580.05,5 years,RENT,110000.0,Verified,debt_consolidation,FL,B,B1,732.0,10.0,Individual,Fully Paid
9000.0,9000.0,60 months,19.91,238.0,3 years,RENT,60000.0,Verified,credit_card,CA,E,E4,682.0,22.56,Individual,Charged Off
25000.0,25000.0,60 months,18.64,643.58,10+ years,RENT,61500.0,Verified,debt_consolidation,NY,E,E1,687.0,12.6,Individual,Charged Off
10000.0,10000.0,36 months,11.71,330.76,3 years,RENT,33000.0,Not Verified,other,NY,B,B3,697.0,8.69,Individual,Fully Paid
4200.0,4200.0,36 months,6.03,127.83,3 years,RENT,61000.0,Not Verified,credit_card,NJ,A,A1,767.0,8.92,Individual,Fully Paid
20000.0,20000.0,60 months,15.27,478.64,10+ years,OWN,78216.0,Verified,debt_consolidation,CA,C,C4,717.0,10.79,Individual,Charged Off
18000.0,18000.0,60 months,17.27,449.97,1 year,MORTGAGE,62000.0,Verified,debt_consolidation,VA,D,D3,707.0,7.82,Individual,Charged Off
24000.0,24000.0,36 months,16.29,847.21,2 years,RENT,50964.0,Verified,debt_consolidation,GA,D,D1,682.0,8.83,Individual,Fully Paid
4475.0,4475.0,36 months,15.27,155.72,3 years,RENT,43680.0,Not Verified,credit_card,CO,C,C4,667.0,18.79,Individual,Fully Paid
20000.0,20000.0,60 months,14.65,472.14,2 years,MORTGAGE,56000.0,Verified,credit_card,CA,C,C3,727.0,12.15,Individual,Fully Paid
12000.0,12000.0,36 months,12.42,400.99,5 years,RENT,50700.0,Source Verified,credit_card,NJ,B,B4,682.0,22.49,Individual,Fully Paid
18000.0,18000.0,60 months,17.58,452.98,,MORTGAGE,60000.0,Verified,debt_consolidation,AL,D,D4,692.0,21.96,Individual,Fully Paid
5000.0,5000.0,36 months,12.42,167.08,2 years,RENT,30000.0,Source Verified,debt_consolidation,SC,B,B4,697.0,23.84,Individual,Charged Off
3000.0,3000.0,36 months,6.03,91.31,5 years,RENT,50000.0,Not Verified,other,VA,A,A1,752.0,5.5,Individual,Fully Paid
25000.0,25000.0,60 months,19.03,648.93,10+ years,RENT,75000.0,Verified,debt_consolidation,WY,E,E2,697.0,19.63,Individual,Fully Paid
18000.0,18000.0,60 months,19.03,467.23,3 years,RENT,90000.0,Source Verified,credit_card,NY,E,E2,677.0,11.32,Individual,Fully Paid
12000.0,12000.0,36 months,9.91,386.7,10+ years,RENT,55000.0,Not Verified,debt_consolidation,RI,B,B1,707.0,13.0,Individual,Charged Off
20000.0,20000.0,36 months,15.27,695.96,10+ years,MORTGAGE,50000.0,Verified,other,MA,C,C4,677.0,4.34,Individual,Fully Paid
10000.0,10000.0,36 months,13.49,339.31,3 years,RENT,84000.0,Verified,debt_consolidation,CA,C,C1,692.0,13.87,Individual,Fully Paid
15000.0,15000.0,36 months,12.42,501.23,6 years,OWN,155000.0,Verified,debt_consolidation,GA,B,B4,692.0,17.85,Individual,Fully Paid
12000.0,12000.0,36 months,7.9,375.49,< 1 year,MORTGAGE,62000.0,Source Verified,debt_consolidation,MD,A,A4,727.0,8.71,Individual,Fully Paid
20000.0,13475.0,60 months,10.65,290.64,2 years,MORTGAGE,175000.0,Verified,debt_consolidation,TX,B,B2,752.0,5.23,Individual,Fully Paid
6300.0,6300.0,36 months,11.71,208.38,2 years,RENT,30000.0,Not Verified,credit_card,NY,B,B3,697.0,7.2,Individual,Fully Paid
20000.0,20000.0,60 months,16.77,494.59,7 years,RENT,50000.0,Verified,credit_card,IL,D,D2,702.0,22.82,Individual,Fully Paid
35000.0,23150.0,60 months,17.27,578.71,8 years,MORTGAGE,208000.0,Source Verified,debt_consolidation,MD,D,D3,727.0,7.94,Individual,Fully Paid
8250.0,8250.0,60 months,15.96,200.45,2 years,MORTGAGE,35004.0,Verified,home_improvement,NY,C,C5,697.0,15.6,Individual,Fully Paid
20000.0,20000.0,60 months,12.69,451.9,7 years,OWN,85000.0,Source Verified,home_improvement,LA,B,B5,727.0,10.21,Individual,Fully Paid
10000.0,10000.0,36 months,11.71,330.76,5 years,RENT,32000.0,Not Verified,credit_card,FL,B,B3,697.0,21.83,Individual,Charged Off
24000.0,24000.0,36 months,8.9,762.08,10+ years,MORTGAGE,116400.0,Verified,car,FL,A,A5,767.0,3.94,Individual,Charged Off
14400.0,14400.0,36 months,12.69,483.05,9 years,MORTGAGE,40000.0,Not Verified,debt_consolidation,IL,B,B5,697.0,20.16,Individual,Fully Paid
6000.0,6000.0,36 months,14.65,206.97,7 years,RENT,34000.0,Not Verified,credit_card,MD,C,C3,672.0,21.39,Individual,Fully Paid
22000.0,22000.0,36 months,15.96,773.03,5 years,MORTGAGE,73000.0,Verified,debt_consolidation,IL,C,C5,677.0,22.47,Individual,Fully Paid
12000.0,12000.0,36 months,11.71,396.92,10+ years,RENT,57200.0,Source Verified,debt_consolidation,MA,B,B3,697.0,16.36,Individual,Charged Off
